source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:pub,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,PUB,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,c11bbc940da02a11b4f99f709c7d9ee9975e3cbaf6d0935cb328e1b38f9f363b
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:pulstar,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,PULSTAR,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,d62e980fd94b4a58592ff7a6c4198c1e5f0e101ad05ef19d969cbbfaf2173558
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:q-bert,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,Q*BERT,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,966b18ee528fc81be3cb2f62daee823fb83c801e3082313e71d1f949869ec373
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:q-boyd,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,Q*BOYD,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,059c369fbce419d9bf28ea447ce3ba56dc88f498f8b4ff41448a948f7c6123d0
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:quad,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,QUAD,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,464cd94d34db11171abe84e5d17363623104185aefb112cbf612b3aec235b4b9
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:quest,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,QUEST,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,518b0e8edb7631f22e2fed45d0c504c1dd1c79caccf8c1ff3b41d98a5aac9845
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:raiders,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,RAIDERS,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,42181ddcf8dfcc9b96797689446fd275305d8322a8f58c8b5623d7fb8b85d192
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:repoball,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,REPOBALL,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,7bcc23e9a9584cf17360b2554de3274545aee456c7d97ea97f8212c26442fd36
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:retrogue,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,RETROGUE,,,,Joe Myers; First-hand or attributed source,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,2f2d195b002e15f4ca50949d1071bd19c2b3b0748e3c5d6075a3f75d6b249f7d
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:round-by-m-edmondson-and-n-chamberlain,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,ROUND,,,,M. Edmondson & N. Chamberlain; Named game author,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,63a746f903977169121f6c79d42c9d6b905ca662006f68d0fdcf5a2127dc0a4e
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:said-it-had-been-not-published-by-superior-although-i-got,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,said it had been 'not published',,,,"Superior, although I got; Named game author",https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,9f384e5b89fd20f3304ee3821c8ebe6a1338f5ef657d5327230f359d36292eb2
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:shanghai,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,SHANGHAI,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,ac51c6e07041aad8723e2baedc0e19873dc59d2b3be3835642e1582f4ec3a5a8
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:shanghai-by-nick-wilkinson-a,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,Shanghai,,,,Nick Wilkinson. A; Named game author,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,20c16ae272dd5e8da499a85f40d2d7d62979fbc0280fd23c73852ae0750800d7
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:shove-it,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,SHOVE-IT,,,,Melvyn; First-hand or attributed source,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,d50ae4c2a49f4c3d7cd7639f82d796bb4f62e15bbae4f74a11c7f34aa7622f16
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:simulation-superior,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,SIMULATION,,,SUPERIOR,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,53bc9917567618b011a761f20a20971a09ffb34c5110261f9688ca12f115de4e
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:sinistar,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,SINISTAR,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,51fcddbbcd302ec1f91a40e729afed7dd243808688a8bf9be46df10560ba07de
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:space,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,SPACE,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,9d82d1648f8e0e216969fd53e59c62b850fbb41e15336a519cdda8e34480ba17
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:spitfire,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,SPITFIRE,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,e518f67031893ea37927b3f6dfbf459c8e57fe6b9da262b0fe5de2834151d6ac
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:star,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,STAR,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,d9383137d8f15841f79777276e94c0151874bc9084453fa1bc3e0d1c69291ef3
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:storky,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,STORKY,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,949008acf35a77d4666a3f40671c0c21300f5c70a967d070a5e431119edab402
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:super,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,SUPER,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,be3d15ca3fd8679e8f927fcb4ef670eb4786cd874f7ab359a70a3d1027fac163
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:superior,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,(SUPERIOR),,,SUPERIOR,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,cf7d3392ecd2d226a9eb23da4ad00b14006c4c7f9b5e628fdfb01769646d851f
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:tempest,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,TEMPEST,,,,Dave Banham; First-hand or attributed source,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,1af90364e4cae1b9f6352fcb4e29712e6c3084eede4d242ba5e0e6855af23ec8
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:the,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,THE,,,,Robert Crowe; First-hand or attributed source,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,c13cef3a630e76e546d1d5d23c7e5a2504fa228a0066d64c037a59f6d829e056
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:uggies,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,UGGIES,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,541dde085b553bf241494880f1cf18b20e7b858ca45d3df490bbad8a49364f5c
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:ultron,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,ULTRON,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,02773f7cf75859a0be2f93b9976a3a8b83ca47780a00f77d55b8f0a44f55f05b
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:underside,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,UNDERSIDE,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,9b0b60641f4a97b92bb3183ca739214b26e67bf511cfaf23e3dde81bfe79fc3f
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:v-tol,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,V-TOL,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,aa9eebc4f7d0e1a54fd245cf535c59d0c13f9c9af3e9c6105edcfe9b8df59638
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:volcano-by,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,VOLCANO by,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,18f1491410308dfc7f12adccd8058ae662eee53bc1855b9bdab638f41050dd4d
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:vortex,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,VORTEX,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,fe8f3a7e1a0eb0c208a8ee94fa76b8c42f6223c7011b1dd5fac4f070e9af644f
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:wars-by-gary-partis,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,WARS,,,,Gary Partis; Named game author,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,b843131e6409942fd26ca8ae68290e3d3dc227d46d21dab0050134050556f730
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:way,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,WAY,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,692ea8ac9a4cae20b81d908253dd63e7207f9a15b006ccfe4fc3360c48ff4645
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:werewolf,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,WEREWOLF,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,316a558d4d6a1657cae4fc21b972899578a4a3d946583e30e1e8ce0ecabfb791
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:willie-by-ian-webster,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,WILLIE,,,,Ian Webster; Named game author,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,ef372660fbe1ce5dc45cbe05a3a8ea816658b121cf5906386b3a0375b78c38bd
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:x-l-c-r,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,X*L*C*R,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,380809431cf5740da011aae309c622c0f59f485f40df18c701fed06ce84b9000
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:zarch,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,ZARCH,,,,,https://www.stairwaytohell.com/lostandfound/indexb.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,913f8f00e515a1bf8d50bc002f112646281b95babe34427955ffb6dee5bb4a75
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-relatedlinks-html:and,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,AND,,,,,https://www.stairwaytohell.com/lostandfound/relatedlinks.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,bfd4aef3983176551ba535c72f219cfb8d2cca0bbb90af73840bb80a44c892b8
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-relatedlinks-html:found,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,FOUND,,,,,https://www.stairwaytohell.com/lostandfound/relatedlinks.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,75791358c0821ecfd65a69dc6f6526243863e4fac3b4a2955b42e4da37a8509f
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-relatedlinks-html:games-for-the-commodore-64-maintained-by-frank-gasking,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,games for the Commodore 64. Maintained,,,,Frank Gasking.; Named game author,https://www.stairwaytohell.com/lostandfound/relatedlinks.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,05ec879429b101769bb2f19faec62cb01ad00879b33b5ed161c93cb899a22995
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-relatedlinks-html:links,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,LINKS,,,,,https://www.stairwaytohell.com/lostandfound/relatedlinks.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,04e2a62d38974b74d1591a089b89624504b31beb0382e8c1a0212814b84f8322
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-relatedlinks-html:lost,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,LOST,,,,,https://www.stairwaytohell.com/lostandfound/relatedlinks.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,95b3282a876a251e3a537cf1d9a8f53bf6adf1510f66c0e20dce17bdfd474f77
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-relatedlinks-html:related,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,RELATED,,,,,https://www.stairwaytohell.com/lostandfound/relatedlinks.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,02f976ee9e4df5b6f4144ab15161312f308d3ed6cbb8dc0e7f31854e5ffe3b31
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-relatedlinks-html:sinclair-spectrum-maintained-by-steve-brown,Stairway To Hell,publication:stairway-to-hell,,unreleased-game record,Sinclair Spectrum. Maintained,,,,Steve Brown.; Named game author,https://www.stairwaytohell.com/lostandfound/relatedlinks.html,Lost & Found entry parsed,"Catalogue metadata only; testimony text, downloads and images are not copied.",2026-06-19,dd0fa9fb334fbb990cafff610f458becf8159a94bf758df4e4e2024fd2b36246
source-item:stairway:https-www-stairwaytohell-com-articles-kblake-html,Stairway To Hell,publication:stairway-to-hell,,retrospective recollection,Tynesoft Boys Club Part One,Winter 2000,,,Gary Partis; First-hand or attributed source,https://www.stairwaytohell.com/articles/KBlake.html,page metadata parsed,Bibliographic metadata and editorial summary only; article text and images are not copied.,2026-06-19,839a463895c29df977fdf60cceb0d16bea27f12a8e623fa9e90b09e9d0433390
source-item:stairway:https-www-stairwaytohell-com-articles-kblake-partisphotos1-html,Stairway To Hell,publication:stairway-to-hell,,archive article,PHOTOS FROM GARY PARTIS,,,,,https://www.stairwaytohell.com/articles/KBlake-PartisPhotos1.html,page metadata parsed,Bibliographic metadata and editorial summary only; article text and images are not copied.,2026-06-19,cd7436cf5dc779e2ce1e292a092b60d7cde6ad4402de8dc5be1afbff6b69e6d0
source-item:stairway:https-www-stairwaytohell-com-articles-kblake-partisphotos2-html,Stairway To Hell,publication:stairway-to-hell,,archive article,PHOTOS FROM GARY PARTIS,,,,,https://www.stairwaytohell.com/articles/KBlake-PartisPhotos2.html,page metadata parsed,Bibliographic metadata and editorial summary only; article text and images are not copied.,2026-06-19,661e15dbf2b444bfb625e9c166781f3980d14b015ec3f218d2cbf3aafcbb5d6a
source-item:stairway:https-www-stairwaytohell-com-articles-kblake-partisphotos3-html,Stairway To Hell,publication:stairway-to-hell,,archive article,PHOTOS FROM GARY PARTIS,,,,,https://www.stairwaytohell.com/articles/KBlake-PartisPhotos3.html,page metadata parsed,Bibliographic metadata and editorial summary only; article text and images are not copied.,2026-06-19,0e42311ca9571bbe4db73dbde0b10205ecdb72b9669ce2cf9f7822a8b3998b33
source-item:stairway:https-www-stairwaytohell-com-articles-kblake-partisphotos4-html,Stairway To Hell,publication:stairway-to-hell,,archive article,PHOTOS FROM GARY PARTIS,,,,,https://www.stairwaytohell.com/articles/KBlake-PartisPhotos4.html,page metadata parsed,Bibliographic metadata and editorial summary only; article text and images are not copied.,2026-06-19,cc1bbd047b6b2736493edd49f55a0fc6f585c4cb4bc0929c6c3beb65a86870e6
source-item:stairway:https-www-stairwaytohell-com-articles-kblake2-html,Stairway To Hell,publication:stairway-to-hell,,retrospective recollection,TYNESOFT BOYS CLUB,Winter 2000,,,,https://www.stairwaytohell.com/articles/KBlake2.html,page metadata parsed,Bibliographic metadata and editorial summary only; article text and images are not copied.,2026-06-19,eb4040a08242d6c565fcbb8a4d69600cf4a4127063556ae28c7ddf2800254744
source-item:stairway:https-www-stairwaytohell-com-authors-dcroft-mpr-dcroft-html,Stairway To Hell,publication:stairway-to-hell,,profile,Dave Croft mini-profile,February 1987,,,Dave Croft; Profile subject,https://www.stairwaytohell.com/authors/dcroft/MPR-DCroft.html,page metadata parsed,Bibliographic metadata and editorial summary only; article text and images are not copied.,2026-06-19,5c4147627ec586ca48b94a590ee05bbe5688cf2562cee47e145872652fd01411
source-item:stairway:https-www-stairwaytohell-com-authors-edmondsonchamberlain-pro-edmondsonchamberlain-html,Stairway To Hell,publication:stairway-to-hell,,profile,Martin Edmondson and Nicholas Chamberlain profile,October 1987,,,Martin Edmondson; Profile subject; Nicholas Chamberlain; Profile subject,https://www.stairwaytohell.com/authors/edmondsonchamberlain/PRO-EdmondsonChamberlain.html,page metadata parsed,Bibliographic metadata and editorial summary only; article text and images are not copied.,2026-06-19,85b1f6df24e2486dce438f779c4c044779a09ad265f6212cb859fcce10877053
source-item:stairway:https-www-stairwaytohell-com-authors-gpartis-mujan88-partis-html,Stairway To Hell,publication:stairway-to-hell,,technical article,State of the Art: Gary Partis on writing commercial software,January 1988,,,Gary Partis; Profile subject,https://www.stairwaytohell.com/authors/gpartis/MUJAN88-Partis.html,page metadata parsed,Bibliographic metadata and editorial summary only; article text and images are not copied.,2026-06-19,e3fe6f6905a48b4ff09a673b41e8a8a83dbd747633ee0f04fbdde24916b9cd3f
source-item:stairway:https-www-stairwaytohell-com-authors-gpartis-pic-gpartis-html,Stairway To Hell,publication:stairway-to-hell,,retrospective recollection,Gary Partis miscellaneous photos,August 2004,,,Gary Partis; Profile subject; Peter Scott; Profile subject,https://www.stairwaytohell.com/authors/gpartis/PIC-GPartis.html,page metadata parsed,Bibliographic metadata and editorial summary only; article text and images are not copied.,2026-06-19,7506457a8bb00fc02f875fce442c64aa648cf6e7acc73785405b6457eb1e1254
source-item:stairway:https-www-stairwaytohell-com-authors-gpartis-pro-gpartis-html,Stairway To Hell,publication:stairway-to-hell,,profile,Gary Partis profile,March 1987,,,Gary Partis; Profile subject,https://www.stairwaytohell.com/authors/gpartis/PRO-GPartis.html,page metadata parsed,Bibliographic metadata and editorial summary only; article text and images are not copied.,2026-06-19,8313d38dcda1f2b60e3b7d8042eff4f110ec3ecb79765e656613c9313bcea5dd
source-item:stairway:https-www-stairwaytohell-com-authors-gpartis-sg-partis-html,Stairway To Hell,publication:stairway-to-hell,,interview,Gary Partis 2007 interview with Stuart Goodwin,Autumn 2007,,,Gary Partis; Profile subject,https://www.stairwaytohell.com/authors/gpartis/SG-Partis.html,page metadata parsed,Bibliographic metadata and editorial summary only; article text and images are not copied.,2026-06-19,16bc8182f0e7b6578ddac603d78a9dc63b82d5e6fdb6eb33658d7cea6b0eb831
source-item:stairway:https-www-stairwaytohell-com-authors-jsobell-por-jsobell-html,Stairway To Hell,publication:stairway-to-hell,,retrospective recollection,Jason Sobell software portfolio,March 2001,,,Jason Sobell; Profile subject,https://www.stairwaytohell.com/authors/jsobell/POR-JSobell.html,page metadata parsed,Bibliographic metadata and editorial summary only; article text and images are not copied.,2026-06-19,51135c3b5373d6c0e50b241aac0b5f54ccefef4f505b56a07b1961ce7c61b6e5
